u,v,score,label
cand_111773.cpp,cand_006284.cpp,0.08467242866754532,0
cand_003396.cpp,cand_249313.cpp,0.5180386304855347,0
cand_188667.cpp,cand_151431.cpp,0.4205687940120697,0
cand_089739.cpp,cand_219874.cpp,0.36622461676597595,0
cand_176532.cpp,cand_113796.cpp,0.35790151357650757,0
cand_223664.cpp,cand_073668.cpp,0.5602882504463196,0
cand_277448.cpp,cand_269550.cpp,0.5436745285987854,0
cand_254978.cpp,cand_006211.cpp,0.40202397108078003,0
cand_246781.cpp,cand_120193.cpp,0.36950239539146423,0
cand_193474.cpp,cand_157803.cpp,0.4570715129375458,0
cand_135539.cpp,cand_044515.cpp,0.5494160056114197,0
cand_011879.cpp,cand_191625.cpp,0.4339906871318817,0
cand_023679.cpp,cand_057103.cpp,0.5019292235374451,0
cand_020595.cpp,cand_016608.cpp,0.5126442909240723,0
cand_140197.cpp,cand_097105.cpp,0.4330720007419586,0
cand_108011.cpp,cand_026910.cpp,0.20466205477714539,0
cand_007709.cpp,cand_007663.cpp,0.4845035970211029,0
cand_283203.cpp,cand_269179.cpp,0.24661560356616974,0
cand_164142.cpp,cand_102924.cpp,0.3295328617095947,0
cand_245220.cpp,cand_161161.cpp,0.49089211225509644,0
cand_294950.cpp,cand_295076.cpp,0.37947195768356323,0
cand_102219.cpp,cand_181362.cpp,0.3060877323150635,0
cand_116927.cpp,cand_077264.cpp,0.5148976445198059,0
cand_087855.cpp,cand_096466.cpp,0.5522317886352539,0
cand_290416.cpp,cand_293382.cpp,0.495913028717041,0
cand_122425.cpp,cand_294914.cpp,0.38358381390571594,0
cand_077553.cpp,cand_089609.cpp,0.41691142320632935,0
cand_240166.cpp,cand_177705.cpp,0.5207716822624207,0
cand_069376.cpp,cand_118095.cpp,0.43775781989097595,0
cand_026523.cpp,cand_271707.cpp,0.4327421486377716,0
cand_045147.cpp,cand_265370.cpp,0.10762164741754532,0
cand_281260.cpp,cand_157609.cpp,0.4681769907474518,0
cand_065512.cpp,cand_021940.cpp,0.4938622713088989,0
cand_254272.cpp,cand_131734.cpp,0.4216465353965759,0
cand_070473.cpp,cand_053822.cpp,0.13705982267856598,0
cand_141202.cpp,cand_103538.cpp,0.4832003712654114,0
cand_093589.cpp,cand_259529.cpp,0.4726918041706085,0
cand_184494.cpp,cand_127918.cpp,0.4128740429878235,0
cand_118880.cpp,cand_237016.cpp,0.4474432170391083,0
cand_252735.cpp,cand_231254.cpp,0.5348007678985596,0
cand_222743.cpp,cand_061861.cpp,0.5331233143806458,0
cand_030620.cpp,cand_118099.cpp,0.5085537433624268,0
cand_145469.cpp,cand_079649.cpp,0.2657712996006012,0
cand_076491.cpp,cand_052601.cpp,0.4539755880832672,0
cand_153637.cpp,cand_078639.cpp,0.5535029172897339,0
cand_004824.cpp,cand_250275.cpp,0.43271374702453613,0
cand_296795.cpp,cand_089815.cpp,0.4312121570110321,0
cand_153130.cpp,cand_035149.cpp,0.4099577069282532,0
cand_144002.cpp,cand_027307.cpp,0.392080157995224,0
cand_118911.cpp,cand_144809.cpp,0.3931214213371277,0
cand_241863.cpp,cand_031355.cpp,0.5518968105316162,0
cand_281104.cpp,cand_002107.cpp,0.45313194394111633,0
cand_153641.cpp,cand_161041.cpp,0.4075816869735718,0
cand_021844.cpp,cand_056402.cpp,0.5073130130767822,0
cand_122105.cpp,cand_267446.cpp,0.5632897019386292,0
cand_132539.cpp,cand_105579.cpp,0.3209981620311737,0
cand_051266.cpp,cand_093166.cpp,0.5432290434837341,0
cand_069027.cpp,cand_191108.cpp,0.48167747259140015,0
cand_192424.cpp,cand_134983.cpp,0.43680310249328613,0
cand_239789.cpp,cand_097415.cpp,0.5125739574432373,0
cand_044362.cpp,cand_144700.cpp,0.48117855191230774,0
cand_269179.cpp,cand_034451.cpp,0.45654067397117615,0
cand_254884.cpp,cand_147402.cpp,0.4570525884628296,0
cand_056682.cpp,cand_083394.cpp,0.5011874437332153,0
cand_040206.cpp,cand_269802.cpp,0.5357671976089478,0
cand_100416.cpp,cand_100460.cpp,0.48504433035850525,0
cand_295987.cpp,cand_085413.cpp,0.4766022861003876,0
cand_259420.cpp,cand_259427.cpp,0.4746347963809967,0
cand_027001.cpp,cand_269870.cpp,0.46132153272628784,0
cand_011972.cpp,cand_016218.cpp,0.5235624313354492,0
cand_181455.cpp,cand_169032.cpp,0.4169418513774872,0
cand_018514.cpp,cand_130171.cpp,0.5223708152770996,0
cand_159947.cpp,cand_159957.cpp,0.4127536118030548,0
cand_023897.cpp,cand_024103.cpp,0.46270743012428284,0
cand_241885.cpp,cand_238270.cpp,0.5143044590950012,0
cand_129102.cpp,cand_044927.cpp,0.5402280688285828,0
cand_081362.cpp,cand_153663.cpp,0.43805378675460815,0
cand_030293.cpp,cand_252748.cpp,0.4507705867290497,0
cand_144458.cpp,cand_180392.cpp,0.1289953738451004,0
cand_150804.cpp,cand_150821.cpp,0.5170674920082092,0
cand_181253.cpp,cand_184397.cpp,0.5099315047264099,0
cand_010262.cpp,cand_002967.cpp,0.5125752687454224,0
cand_111365.cpp,cand_110908.cpp,0.550778329372406,0
cand_033601.cpp,cand_084256.cpp,0.5335809588432312,0
cand_117166.cpp,cand_229327.cpp,0.39804884791374207,0
cand_118844.cpp,cand_118926.cpp,0.3607875406742096,0
cand_033878.cpp,cand_033869.cpp,0.4972148835659027,0
cand_016825.cpp,cand_153659.cpp,0.507775604724884,0
cand_186841.cpp,cand_056780.cpp,0.48118147253990173,0
cand_007709.cpp,cand_074150.cpp,0.45135754346847534,0
cand_281032.cpp,cand_124385.cpp,0.45015597343444824,0
cand_140860.cpp,cand_028223.cpp,0.46259158849716187,0
cand_298629.cpp,cand_165452.cpp,0.5101137161254883,0
cand_279812.cpp,cand_260704.cpp,0.21751312911510468,0
cand_117452.cpp,cand_001760.cpp,0.5012050867080688,0
cand_020810.cpp,cand_083445.cpp,0.5380015969276428,0
cand_010081.cpp,cand_140163.cpp,0.5413108468055725,0
cand_094687.cpp,cand_114750.cpp,0.49078667163848877,0
cand_173041.cpp,cand_058793.cpp,0.18679817020893097,0
cand_296236.cpp,cand_163615.cpp,0.5035921931266785,0
cand_150382.cpp,cand_277506.cpp,0.37400582432746887,0
cand_218440.cpp,cand_068062.cpp,0.4979754686355591,0
cand_133201.cpp,cand_103727.cpp,0.559507429599762,0
cand_247782.cpp,cand_131686.cpp,0.5351495146751404,0
cand_118214.cpp,cand_118130.cpp,0.5255422592163086,0
cand_172014.cpp,cand_172006.cpp,0.25755083560943604,0
cand_145759.cpp,cand_252613.cpp,0.39728623628616333,0
cand_110703.cpp,cand_128005.cpp,0.43230095505714417,0
cand_290276.cpp,cand_160581.cpp,0.539668083190918,0
cand_251484.cpp,cand_257715.cpp,0.4647233188152313,0
cand_025554.cpp,cand_025683.cpp,0.49870505928993225,0
cand_050850.cpp,cand_165264.cpp,0.5464323163032532,0
cand_263188.cpp,cand_152150.cpp,0.5067445635795593,0
cand_294593.cpp,cand_175841.cpp,0.4005778431892395,0
cand_131517.cpp,cand_100547.cpp,0.5293349027633667,0
cand_085592.cpp,cand_031931.cpp,0.4445546865463257,0
cand_067602.cpp,cand_073682.cpp,0.5236533880233765,0
cand_121936.cpp,cand_165363.cpp,0.3404490649700165,0
cand_237842.cpp,cand_139606.cpp,0.3478030562400818,0
cand_191141.cpp,cand_147526.cpp,0.4896373450756073,0
cand_116840.cpp,cand_108813.cpp,0.2797727882862091,0
cand_089613.cpp,cand_229567.cpp,0.5125895738601685,0
cand_112759.cpp,cand_050893.cpp,0.4922817349433899,0
cand_210090.cpp,cand_254385.cpp,0.4622461199760437,0
cand_168408.cpp,cand_247384.cpp,0.4640132486820221,0
cand_240280.cpp,cand_028096.cpp,0.48092910647392273,0
cand_166680.cpp,cand_293575.cpp,0.5647082328796387,0
cand_007928.cpp,cand_168796.cpp,0.4418601095676422,0
cand_191143.cpp,cand_170361.cpp,0.5107696652412415,0
cand_250956.cpp,cand_021825.cpp,0.43502068519592285,0
cand_001843.cpp,cand_084625.cpp,0.4103511869907379,0
cand_226886.cpp,cand_271531.cpp,0.5520570874214172,0
cand_110537.cpp,cand_277501.cpp,0.4604533016681671,0
cand_033918.cpp,cand_143051.cpp,0.4510180950164795,0
cand_158292.cpp,cand_129937.cpp,0.436475545167923,0
cand_139932.cpp,cand_114749.cpp,0.5631068348884583,0
cand_158499.cpp,cand_165663.cpp,0.547187864780426,0
cand_050541.cpp,cand_059226.cpp,0.02809528075158596,0
cand_114282.cpp,cand_085405.cpp,0.37621456384658813,0
cand_234055.cpp,cand_044375.cpp,0.3747084140777588,0
cand_150844.cpp,cand_097523.cpp,0.37073442339897156,0
cand_250908.cpp,cand_077466.cpp,0.5462403893470764,0
cand_010834.cpp,cand_055750.cpp,0.45350003242492676,0
cand_027253.cpp,cand_270571.cpp,0.5140413641929626,0
cand_269374.cpp,cand_296356.cpp,0.3099950850009918,0
cand_028093.cpp,cand_033796.cpp,0.5309738516807556,0
cand_042026.cpp,cand_274138.cpp,0.3812471926212311,0
cand_141480.cpp,cand_134370.cpp,0.5236048698425293,0
cand_054023.cpp,cand_018187.cpp,0.51129549741745,0
cand_059283.cpp,cand_140409.cpp,0.48829638957977295,0
cand_286991.cpp,cand_266403.cpp,0.4813721179962158,0
cand_080513.cpp,cand_131359.cpp,0.49914875626564026,0
cand_141456.cpp,cand_128814.cpp,0.5175714492797852,0
cand_131767.cpp,cand_031482.cpp,0.4575061798095703,0
cand_070154.cpp,cand_114324.cpp,0.3959932327270508,0
cand_257057.cpp,cand_263032.cpp,0.42438191175460815,0
cand_141104.cpp,cand_209547.cpp,0.4892878830432892,0
cand_057456.cpp,cand_094999.cpp,0.4507771134376526,0
cand_103066.cpp,cand_036485.cpp,0.3808039426803589,0
cand_240078.cpp,cand_002160.cpp,0.3991657793521881,0
cand_295300.cpp,cand_283016.cpp,0.3236072361469269,0
cand_283421.cpp,cand_252684.cpp,0.45339688658714294,0
cand_223754.cpp,cand_269850.cpp,0.4550490975379944,0
cand_165228.cpp,cand_075567.cpp,0.4751630425453186,0
cand_095977.cpp,cand_054850.cpp,0.4776262044906616,0
cand_066925.cpp,cand_095789.cpp,0.5550064444541931,0
cand_190927.cpp,cand_089555.cpp,0.3925160765647888,0
cand_067426.cpp,cand_130304.cpp,0.29379624128341675,0
cand_070487.cpp,cand_023801.cpp,0.4838365912437439,0
cand_085701.cpp,cand_077775.cpp,0.29751870036125183,0
cand_286905.cpp,cand_161175.cpp,0.4126715064048767,0
cand_259578.cpp,cand_245370.cpp,0.2784510850906372,0
cand_088489.cpp,cand_245509.cpp,0.40103211998939514,0
cand_027328.cpp,cand_079594.cpp,0.44495689868927,0
cand_063315.cpp,cand_120951.cpp,0.43834513425827026,0
cand_195598.cpp,cand_195566.cpp,0.42208752036094666,0
cand_120867.cpp,cand_197610.cpp,0.546259343624115,0
cand_031511.cpp,cand_101528.cpp,0.4150473475456238,0
cand_101018.cpp,cand_165611.cpp,0.4313774108886719,0
cand_078318.cpp,cand_108438.cpp,0.3256782591342926,0
cand_018336.cpp,cand_109670.cpp,0.49842455983161926,0
cand_149475.cpp,cand_024074.cpp,0.5551962852478027,0
cand_064226.cpp,cand_041902.cpp,0.5431874394416809,0
cand_117010.cpp,cand_088608.cpp,0.3556631803512573,0
cand_137410.cpp,cand_140474.cpp,0.43820998072624207,0
cand_167765.cpp,cand_296679.cpp,0.4700332283973694,0
cand_296247.cpp,cand_296360.cpp,0.5552541017532349,0
cand_035081.cpp,cand_089683.cpp,0.45220592617988586,0
cand_096061.cpp,cand_096248.cpp,0.5238084197044373,0
cand_235592.cpp,cand_270529.cpp,0.4866729974746704,0
cand_240587.cpp,cand_120946.cpp,0.5229763984680176,0
cand_271126.cpp,cand_093982.cpp,0.460269957780838,0
cand_280020.cpp,cand_283065.cpp,0.4023030698299408,0
cand_230739.cpp,cand_118805.cpp,0.46683788299560547,0
cand_100342.cpp,cand_100460.cpp,0.5064253807067871,0
cand_278369.cpp,cand_128955.cpp,0.336396187543869,0
cand_259960.cpp,cand_178001.cpp,0.3592057526111603,0
cand_127996.cpp,cand_136350.cpp,0.41775795817375183,0
cand_175282.cpp,cand_095110.cpp,0.5434724688529968,0
cand_193233.cpp,cand_168874.cpp,0.4315597414970398,0
cand_072000.cpp,cand_128631.cpp,0.5472395420074463,0
cand_140196.cpp,cand_028153.cpp,0.5283592939376831,0
cand_037437.cpp,cand_037385.cpp,0.452449768781662,0
cand_009151.cpp,cand_121354.cpp,0.5618922710418701,0
cand_127379.cpp,cand_172643.cpp,0.5343666076660156,0
cand_076077.cpp,cand_197518.cpp,0.549127459526062,0
cand_120740.cpp,cand_034615.cpp,0.4997633099555969,0
cand_005742.cpp,cand_005695.cpp,0.5073273181915283,0
cand_080941.cpp,cand_030360.cpp,0.06602219492197037,0
cand_165119.cpp,cand_186854.cpp,0.5452377200126648,0
cand_240006.cpp,cand_069933.cpp,0.4598323702812195,0
cand_170799.cpp,cand_184197.cpp,0.5244225859642029,0
cand_294665.cpp,cand_169193.cpp,0.517244815826416,0
cand_017473.cpp,cand_017411.cpp,0.538385808467865,0
cand_009013.cpp,cand_286755.cpp,0.39825117588043213,0
cand_004641.cpp,cand_070652.cpp,0.4522356688976288,0
cand_230739.cpp,cand_123114.cpp,0.5177983045578003,0
cand_240250.cpp,cand_161903.cpp,0.49610602855682373,0
cand_256498.cpp,cand_080743.cpp,0.45843586325645447,0
cand_157538.cpp,cand_083741.cpp,0.4692755341529846,0
cand_112955.cpp,cand_073582.cpp,0.4541829228401184,0
cand_052783.cpp,cand_064555.cpp,0.4324398636817932,0
cand_256268.cpp,cand_083217.cpp,0.3902425169944763,0
cand_072055.cpp,cand_071781.cpp,0.4300311803817749,0
cand_113757.cpp,cand_287124.cpp,0.41273778676986694,0
cand_152627.cpp,cand_134712.cpp,0.5351098775863647,0
cand_232613.cpp,cand_279604.cpp,0.4216087758541107,0
cand_237851.cpp,cand_198067.cpp,0.5179585814476013,0
cand_035465.cpp,cand_165305.cpp,0.5538844466209412,0
cand_181184.cpp,cand_181135.cpp,0.46028396487236023,0
cand_159355.cpp,cand_083387.cpp,0.49309808015823364,0
cand_065974.cpp,cand_002653.cpp,0.540544867515564,0
cand_129896.cpp,cand_144843.cpp,0.4378637671470642,0
cand_029349.cpp,cand_181748.cpp,0.5164330005645752,0
cand_120737.cpp,cand_120290.cpp,0.43010130524635315,0
cand_063102.cpp,cand_140463.cpp,0.4990276098251343,0
cand_197359.cpp,cand_143022.cpp,0.5278578996658325,0
cand_042153.cpp,cand_071161.cpp,0.5167484283447266,0
cand_091679.cpp,cand_132310.cpp,0.430710107088089,0
cand_294384.cpp,cand_281259.cpp,0.5414447784423828,0
cand_144159.cpp,cand_144161.cpp,0.46935775876045227,0
cand_194733.cpp,cand_169066.cpp,0.39158737659454346,0
cand_011807.cpp,cand_144717.cpp,0.22345463931560516,0
cand_132772.cpp,cand_160118.cpp,0.37046828866004944,0
cand_072975.cpp,cand_036895.cpp,0.32299724221229553,0
cand_002715.cpp,cand_175118.cpp,0.04667830839753151,0
cand_030431.cpp,cand_135340.cpp,0.4210304021835327,0
cand_009172.cpp,cand_009142.cpp,0.4686294496059418,0
cand_057152.cpp,cand_112474.cpp,0.4245796203613281,0
cand_025689.cpp,cand_025559.cpp,0.5012624263763428,0
cand_227698.cpp,cand_288904.cpp,0.42423003911972046,0
cand_076131.cpp,cand_289026.cpp,0.5172178149223328,0
cand_102961.cpp,cand_075864.cpp,0.4914373755455017,0
cand_029897.cpp,cand_134509.cpp,0.5426641702651978,0
cand_259723.cpp,cand_114315.cpp,0.16983361542224884,0
cand_186194.cpp,cand_247359.cpp,0.5307809710502625,0
cand_085505.cpp,cand_243016.cpp,0.4512721598148346,0
cand_264605.cpp,cand_038287.cpp,0.4738985002040863,0
cand_136211.cpp,cand_132748.cpp,0.4555526375770569,0
cand_251247.cpp,cand_274725.cpp,0.42330747842788696,0
cand_129196.cpp,cand_126042.cpp,0.4781956672668457,0
cand_110209.cpp,cand_168354.cpp,0.3408268094062805,0
cand_279812.cpp,cand_176889.cpp,0.47857657074928284,0
cand_139143.cpp,cand_283397.cpp,0.5151430368423462,0
cand_147269.cpp,cand_128631.cpp,0.5042154788970947,0
cand_252474.cpp,cand_269805.cpp,0.5149521231651306,0
cand_098463.cpp,cand_184076.cpp,0.4207247495651245,0
cand_087680.cpp,cand_102016.cpp,0.44728001952171326,0
cand_241884.cpp,cand_085318.cpp,0.4004736542701721,0
cand_078330.cpp,cand_175885.cpp,0.5354809165000916,0
cand_276898.cpp,cand_045109.cpp,0.5285274386405945,0
cand_098419.cpp,cand_185152.cpp,0.49217748641967773,0
cand_083769.cpp,cand_111656.cpp,0.5545944571495056,0
cand_137392.cpp,cand_248758.cpp,0.5236545205116272,0
cand_120559.cpp,cand_190751.cpp,0.5117731094360352,0
cand_018836.cpp,cand_293740.cpp,0.3942694664001465,0
cand_006191.cpp,cand_006247.cpp,0.52150958776474,0
cand_257718.cpp,cand_077866.cpp,0.45065951347351074,0
cand_165898.cpp,cand_096997.cpp,0.4626336395740509,0
cand_129307.cpp,cand_105375.cpp,0.5600115656852722,0
cand_005620.cpp,cand_236651.cpp,0.4620159864425659,0
cand_167203.cpp,cand_193378.cpp,0.4626322090625763,0
cand_153152.cpp,cand_111077.cpp,0.3481416404247284,0
cand_057558.cpp,cand_132285.cpp,0.4083365499973297,0
cand_151824.cpp,cand_033486.cpp,0.23080025613307953,0
cand_072453.cpp,cand_057104.cpp,0.49968692660331726,0
cand_235716.cpp,cand_148300.cpp,0.5356059074401855,0
cand_279970.cpp,cand_056325.cpp,0.4313894212245941,0
cand_068060.cpp,cand_059779.cpp,0.4275936782360077,0
cand_188735.cpp,cand_099974.cpp,0.4955916404724121,0
cand_133382.cpp,cand_063790.cpp,0.41024598479270935,0
cand_275737.cpp,cand_110190.cpp,0.48049017786979675,0
cand_128330.cpp,cand_244234.cpp,0.3498878479003906,0
cand_104537.cpp,cand_257448.cpp,0.2832757830619812,0
cand_161712.cpp,cand_127798.cpp,0.4357093870639801,0
cand_078388.cpp,cand_262353.cpp,0.4863011837005615,0
cand_135525.cpp,cand_114324.cpp,0.4590686857700348,0
cand_027792.cpp,cand_175229.cpp,0.5313908457756042,0
cand_297481.cpp,cand_122699.cpp,0.5298910140991211,0
cand_005335.cpp,cand_241794.cpp,0.36681509017944336,0
cand_164748.cpp,cand_181158.cpp,0.4383912682533264,0
cand_045483.cpp,cand_265374.cpp,0.09037479758262634,0
cand_184349.cpp,cand_198757.cpp,0.30513596534729004,0
cand_157660.cpp,cand_219727.cpp,0.5252744555473328,0
cand_106219.cpp,cand_067894.cpp,0.5172786116600037,0
cand_153107.cpp,cand_056230.cpp,0.3736119270324707,0
cand_260726.cpp,cand_015177.cpp,0.4798213839530945,0
cand_246418.cpp,cand_254761.cpp,0.4991684556007385,0
cand_033869.cpp,cand_141981.cpp,0.5028560757637024,0
cand_019931.cpp,cand_062142.cpp,0.41006192564964294,0
cand_056021.cpp,cand_055921.cpp,0.5172561407089233,0
cand_079153.cpp,cand_296012.cpp,0.5486406087875366,0
cand_192248.cpp,cand_088582.cpp,0.37090229988098145,0
cand_081171.cpp,cand_081245.cpp,0.46924540400505066,0
cand_114821.cpp,cand_093056.cpp,0.49555498361587524,0
cand_139171.cpp,cand_162727.cpp,0.41160568594932556,0
cand_239919.cpp,cand_195505.cpp,0.4659443199634552,0
cand_240250.cpp,cand_175770.cpp,0.12414619326591492,0
cand_009245.cpp,cand_146243.cpp,0.5009599924087524,0
cand_091444.cpp,cand_159215.cpp,0.4875584542751312,0
cand_241789.cpp,cand_250868.cpp,0.329546719789505,0
cand_055014.cpp,cand_086155.cpp,0.5154317021369934,0
cand_229965.cpp,cand_041656.cpp,0.49063050746917725,0
cand_059284.cpp,cand_059290.cpp,0.3875451982021332,0
cand_261395.cpp,cand_145771.cpp,0.4857198894023895,0
cand_192964.cpp,cand_242786.cpp,0.5440552830696106,0
cand_175297.cpp,cand_116588.cpp,0.5417118072509766,0
cand_069878.cpp,cand_026948.cpp,0.46121373772621155,0
cand_083407.cpp,cand_053228.cpp,0.4247742295265198,0
cand_277544.cpp,cand_296086.cpp,0.4058111011981964,0
cand_117247.cpp,cand_099980.cpp,0.3146113455295563,0
cand_133672.cpp,cand_132924.cpp,0.5391961932182312,0
cand_144466.cpp,cand_142350.cpp,0.48011863231658936,0
cand_152823.cpp,cand_159947.cpp,0.4824050962924957,0
cand_085314.cpp,cand_072484.cpp,0.5070961117744446,0
cand_126773.cpp,cand_111666.cpp,0.4713706374168396,0
cand_030378.cpp,cand_056294.cpp,0.2946814000606537,0
cand_007925.cpp,cand_067050.cpp,0.5015759468078613,0
cand_116142.cpp,cand_230454.cpp,0.4311296343803406,0
cand_030263.cpp,cand_286965.cpp,0.41613495349884033,0
cand_262354.cpp,cand_277410.cpp,0.33769381046295166,0
cand_022016.cpp,cand_181679.cpp,0.4693104028701782,0
cand_135852.cpp,cand_136524.cpp,0.5225096344947815,0
cand_240584.cpp,cand_049124.cpp,0.17469269037246704,0
cand_081820.cpp,cand_027330.cpp,0.47677698731422424,0
cand_163604.cpp,cand_104138.cpp,0.503933310508728,0
cand_122551.cpp,cand_055990.cpp,0.48755398392677307,0
cand_245371.cpp,cand_259091.cpp,0.5436839461326599,0
cand_050145.cpp,cand_073692.cpp,0.5332006216049194,0
cand_024274.cpp,cand_036204.cpp,0.5080097913742065,0
cand_125175.cpp,cand_262327.cpp,0.46648502349853516,0
cand_095282.cpp,cand_095279.cpp,0.5615531802177429,0
cand_181390.cpp,cand_121871.cpp,0.37516987323760986,0
cand_134212.cpp,cand_269846.cpp,0.44601693749427795,0
cand_091801.cpp,cand_114295.cpp,0.45327430963516235,0
cand_072792.cpp,cand_280517.cpp,0.4047583043575287,0
cand_178495.cpp,cand_166194.cpp,0.5485644340515137,0
cand_155505.cpp,cand_029493.cpp,0.4382547438144684,0
cand_151885.cpp,cand_052215.cpp,0.4772185683250427,0
cand_287337.cpp,cand_279983.cpp,0.4638267755508423,0
cand_131421.cpp,cand_141828.cpp,0.529473066329956,0
cand_250274.cpp,cand_200944.cpp,0.4038406312465668,0
cand_126674.cpp,cand_092589.cpp,0.4888733923435211,0
cand_178172.cpp,cand_219600.cpp,0.5554155111312866,0
cand_072739.cpp,cand_263705.cpp,0.44846367835998535,0
cand_110958.cpp,cand_111323.cpp,0.4984280467033386,0
cand_237567.cpp,cand_152431.cpp,0.5382748246192932,0
cand_148754.cpp,cand_278170.cpp,0.5268913507461548,0
cand_165822.cpp,cand_125557.cpp,0.5281970500946045,0
cand_113225.cpp,cand_113833.cpp,0.5207393169403076,0
cand_168407.cpp,cand_109993.cpp,0.5360209941864014,0
cand_094833.cpp,cand_294402.cpp,0.5302222371101379,0
cand_145475.cpp,cand_150865.cpp,0.4109784960746765,0
cand_219038.cpp,cand_033872.cpp,0.4830109775066376,0
cand_087883.cpp,cand_153615.cpp,0.5497751832008362,0
cand_194748.cpp,cand_066308.cpp,0.461247980594635,0
cand_144573.cpp,cand_148889.cpp,0.5152112245559692,0
cand_131117.cpp,cand_018200.cpp,0.5069839358329773,0
cand_146024.cpp,cand_137140.cpp,0.36570802330970764,0
cand_067654.cpp,cand_080539.cpp,0.47958022356033325,0
cand_186428.cpp,cand_077555.cpp,0.5268993377685547,0
cand_018041.cpp,cand_116000.cpp,0.49038177728652954,0
cand_277511.cpp,cand_275934.cpp,0.3874751031398773,0
cand_133017.cpp,cand_016900.cpp,0.4921521842479706,0
cand_078643.cpp,cand_259716.cpp,0.5278050303459167,0
cand_054243.cpp,cand_226291.cpp,0.20407414436340332,0
cand_252924.cpp,cand_250239.cpp,0.45362991094589233,0
cand_128329.cpp,cand_111284.cpp,0.5096216797828674,0
cand_002038.cpp,cand_001986.cpp,0.3104996085166931,0
cand_101041.cpp,cand_103862.cpp,0.41135185956954956,0
cand_070473.cpp,cand_166828.cpp,0.13354437053203583,0
cand_076228.cpp,cand_035129.cpp,0.5700491070747375,0
cand_294102.cpp,cand_033825.cpp,0.553299069404602,0
cand_171989.cpp,cand_165875.cpp,0.5586056709289551,0
cand_219725.cpp,cand_239088.cpp,0.4954026937484741,0
cand_181353.cpp,cand_100404.cpp,0.40216222405433655,0
cand_158288.cpp,cand_158948.cpp,0.48958852887153625,0
cand_236926.cpp,cand_033738.cpp,0.4705827534198761,0
cand_198804.cpp,cand_290488.cpp,0.5555389523506165,0
cand_027295.cpp,cand_052272.cpp,0.36129340529441833,0
cand_125844.cpp,cand_031488.cpp,0.4988042712211609,0
cand_274851.cpp,cand_092581.cpp,0.5178092122077942,0
cand_193631.cpp,cand_193308.cpp,0.4140211343765259,0
cand_235316.cpp,cand_132554.cpp,0.4306965470314026,0
cand_061865.cpp,cand_163634.cpp,0.4408913254737854,0
cand_197957.cpp,cand_154936.cpp,0.5357640385627747,0
cand_081434.cpp,cand_001709.cpp,0.4538852870464325,0
cand_190218.cpp,cand_051169.cpp,0.22630444169044495,0
cand_106281.cpp,cand_020871.cpp,0.44970962405204773,0
cand_086042.cpp,cand_066674.cpp,0.22704514861106873,0
cand_050655.cpp,cand_101926.cpp,0.35836195945739746,0
cand_241675.cpp,cand_175144.cpp,0.4717558026313782,0
cand_078253.cpp,cand_156314.cpp,0.544085681438446,0
cand_267524.cpp,cand_055157.cpp,0.4424900710582733,0
cand_082261.cpp,cand_062962.cpp,0.4510914385318756,0
cand_032069.cpp,cand_099326.cpp,0.4164079427719116,0
cand_115864.cpp,cand_133327.cpp,0.4152698218822479,0
cand_157695.cpp,cand_026488.cpp,0.5092817544937134,0
cand_175913.cpp,cand_007282.cpp,0.41538530588150024,0
cand_288516.cpp,cand_139000.cpp,0.3407783508300781,0
cand_141649.cpp,cand_102650.cpp,0.5099713206291199,0
cand_061732.cpp,cand_004617.cpp,0.5093392729759216,0
cand_122440.cpp,cand_092987.cpp,0.5105054378509521,0
cand_279984.cpp,cand_287189.cpp,0.4591142535209656,0
cand_140832.cpp,cand_005538.cpp,0.4737604856491089,0
cand_281714.cpp,cand_265398.cpp,0.3163539171218872,0
cand_096918.cpp,cand_105610.cpp,0.37444233894348145,0
cand_003836.cpp,cand_066103.cpp,0.5086103677749634,0
cand_017953.cpp,cand_107919.cpp,0.3247624933719635,0
cand_251718.cpp,cand_256450.cpp,0.5378395915031433,0
cand_140906.cpp,cand_259115.cpp,0.3812961280345917,0
cand_093590.cpp,cand_059842.cpp,0.04913663491606712,0
cand_125979.cpp,cand_078490.cpp,0.49099647998809814,0
cand_134248.cpp,cand_131302.cpp,0.5029420852661133,0
cand_094985.cpp,cand_027309.cpp,0.39695918560028076,0
cand_153152.cpp,cand_154304.cpp,0.40432748198509216,0
cand_117165.cpp,cand_052118.cpp,0.4918322265148163,0
cand_034547.cpp,cand_025748.cpp,0.4446786344051361,0
cand_274284.cpp,cand_111835.cpp,0.28594398498535156,0
cand_243049.cpp,cand_188737.cpp,0.47226351499557495,0
cand_097142.cpp,cand_096509.cpp,0.5282798409461975,0
cand_019075.cpp,cand_030707.cpp,0.39574751257896423,0
cand_154559.cpp,cand_007950.cpp,0.44598639011383057,0
cand_269257.cpp,cand_145837.cpp,0.4933744966983795,0
cand_269294.cpp,cand_252660.cpp,0.30486825108528137,0
cand_154965.cpp,cand_271774.cpp,0.4928203225135803,0
cand_030754.cpp,cand_092906.cpp,0.4501110017299652,0
cand_079675.cpp,cand_022998.cpp,0.49477994441986084,0
cand_101656.cpp,cand_034920.cpp,0.5048907399177551,0
cand_287033.cpp,cand_007663.cpp,0.5360907316207886,0
cand_011511.cpp,cand_023040.cpp,0.5366694331169128,0
cand_222340.cpp,cand_221796.cpp,0.5322129130363464,0
